Date,WOW.AX,QBE.AX,COH.AX,ORG.AX,TWE.AX,BHP.AX,CBA.AX,TLS.AX,GMG.AX,ALL.AX
2020-10-09 00:00:00+11:00,35.8260498046875,8.871725082397461,203.1688690185547,4.039218425750732,8.746508598327637,30.025829315185547,62.7615852355957,2.7030091285705566,18.097143173217773,30.188261032104492
2020-10-12 00:00:00+11:00,35.99683380126953,8.784746170043945,205.9856719970703,3.975536346435547,8.756027221679688,29.91090965270996,63.5958137512207,2.7127671241760254,18.07770347595215,30.227455139160156
2020-10-13 00:00:00+11:00,36.52814865112305,9.065009117126465,207.57315063476562,3.9846341609954834,8.813131332397461,29.804203033447266,64.30953979492188,2.8201069831848145,18.515066146850586,30.462610244750977
2020-10-14 00:00:00+11:00,36.841251373291016,8.804075241088867,208.6959991455078,3.966440200805664,8.83216667175293,29.574371337890625,63.651432037353516,2.7615575790405273,18.680294036865234,30.570392608642578
2020-10-15 00:00:00+11:00,37.192298889160156,8.842731475830078,209.53814697265625,4.130191326141357,8.87023639678955,30.181785583496094,64.21684265136719,2.790832281112671,18.651138305664062,30.766353607177734
2020-10-16 00:00:00+11:00,37.192298889160156,8.552807807922363,206.37286376953125,4.130191326141357,8.7274751663208,29.754953384399414,64.17977142333984,2.7713160514831543,18.573383331298828,30.109872817993164
2020-10-19 00:00:00+11:00,37.382057189941406,8.659112930297852,210.8255615234375,4.130191326141357,8.7274751663208,29.960161209106445,64.89350128173828,2.781074285507202,18.359561920166016,30.335233688354492
2020-10-20 00:00:00+11:00,37.135372161865234,8.398179054260254,215.684814453125,4.057413101196289,8.546643257141113,29.467666625976562,64.08708190917969,2.732283592224121,18.252649307250977,30.28624153137207
2020-10-21 00:00:00+11:00,36.64200210571289,8.436836242675781,215.1136932373047,4.093802452087402,8.603748321533203,29.640039443969727,64.57835388183594,2.722525119781494,17.980514526367188,30.87413787841797
2020-10-22 00:00:00+11:00,36.73688507080078,8.504486083984375,216.7786407470703,3.9573419094085693,8.58471393585205,29.943744659423828,64.26319122314453,2.683492660522461,17.941635131835938,30.883934020996094
2020-10-23 00:00:00+11:00,36.83176040649414,8.562470436096191,217.7853240966797,3.966440200805664,8.546643257141113,29.549747467041016,64.79154968261719,2.6639764308929443,17.95135498046875,31.560007095336914
2020-10-26 00:00:00+11:00,36.850738525390625,8.562470436096191,220.0697479248047,3.966440200805664,8.603748321533203,29.328123092651367,64.61542510986328,2.6932506561279297,18.136018753051758,31.03090476989746
2020-10-27 00:00:00+11:00,36.395320892333984,8.224224090576172,216.89480590820312,3.8754661083221436,8.546643257141113,28.679668426513672,63.725582122802734,2.6444602012634277,17.970792770385742,29.561174392700195
2020-10-28 00:00:00+11:00,37.0689582824707,8.108254432678223,215.74288940429688,3.8208820819854736,8.632299423217773,28.540128707885742,63.447513580322266,2.634701728820801,17.990232467651367,29.698348999023438
2020-10-29 00:00:00+11:00,36.81278610229492,7.972955226898193,210.95140075683594,3.657130002975464,8.660853385925293,27.916303634643555,63.160160064697266,2.624943733215332,17.718093872070312,29.022275924682617
2020-10-30 00:00:00+11:00,36.20556640625,7.972955226898193,205.38552856445312,3.6389353275299072,8.7274751663208,27.727510452270508,63.9758415222168,2.6151857376098633,17.883319854736328,28.0522518157959
2020-11-02 00:00:00+11:00,36.556610107421875,7.963290691375732,207.88290405273438,3.6480329036712646,8.794095993041992,27.75214195251465,63.836814880371094,2.6639764308929443,18.08742332458496,28.081647872924805
2020-11-03 00:00:00+11:00,36.8222770690918,8.301538467407227,210.40931701660156,3.8936610221862793,8.518091201782227,28.48267364501953,64.7173843383789,2.6932506561279297,18.165176391601562,29.169248580932617
